INFO 2013-01-10 18:45:57,686 main 831 Simulated 57 reads from reference USR_AAC78336_END gb|AF099140.1|:137-1363 Providenc3834
INFO 2013-01-10 18:45:57,686 main 831 Simulated 60 reads from reference USR_AAC78336_END gb|AF099140.1|:137-1363 Providenc390
INFO 2013-01-10 18:45:57,686 main 831 Simulated 58 reads from reference USR_AAC78336_END gb|AF099140.1|:137-1363 Providenc554
INFO 2013-01-10 18:45:57,686 main 831 Simulated 62 reads from reference USR_AAC78336_END gb|AF099140.1|:137-1363 Providenc62
INFO 2013-01-10 18:45:57,686 main 831 Simulated 51 reads from reference USR_AAC78336_END gb|AF099140.1|:137-1363 Providenc718
INFO 2013-01-10 18:45:57,686 main 831 Simulated 53 reads from reference USR_AAC78336_END gb|AF099140.1|:137-1363 Providenc882
INFO 2013-01-10 18:45:57,686 main 831 Simulated 20 reads from reference USR_AAD03496_END gb|AF031332.1|:1-441 Acinetobacte
INFO 2013-01-10 18:45:57,686 main 831 Simulated 10 reads from reference USR_AAD03496_END gb|AF031332.1|:1-441 Acinetobacte10
INFO 2013-01-10 18:45:57,686 main 831 Simulated 17 reads from reference USR_AAD03496_END gb|AF031332.1|:1-441 Acinetobacte1158
INFO 2013-01-10 18:45:57,687 main 831 Simulated 20 reads from reference USR_AAD03496_END gb|AF031332.1|:1-441 Acinetobacte1322
INFO 2013-01-10 18:45:57,687 main 831 Simulated 25 reads from reference USR_AAD03496_END gb|AF031332.1|:1-441 Acinetobacte1486
INFO 2013-01-10 18:45:57,687 main 831 Simulated 21 reads from reference USR_AAD03496_END gb|AF031332.1|:1-441 Acinetobacte1650
INFO 2013-01-10 18:45:57,687 main 831 Simulated 15 reads from reference USR_AAD03496_END gb|AF031332.1|:1-441 Acinetobacte174
INFO 2013-01-10 18:45:57,687 main 831 Simulated 17 reads from reference USR_AAD03496_END gb|AF031332.1|:1-441 Acinetobacte1814
INFO 2013-01-10 18:45:57,687 main 831 Simulated 23 reads from reference USR_AAD03496_END gb|AF031332.1|:1-441 Acinetobacte1978
INFO 2013-01-10 18:45:57,687 main 831 Simulated 28 reads from reference USR_AAD03496_END gb|AF031332.1|:1-441 Acinetobacte2142
INFO 2013-01-10 18:45:57,687 main 831 Simulated 25 reads from reference USR_AAD03496_END gb|AF031332.1|:1-441 Acinetobacte2306
INFO 2013-01-10 18:45:57,687 main 831 Simulated 25 reads from reference USR_AAD03496_END gb|AF031332.1|:1-441 Acinetobacte2470
INFO 2013-01-10 18:45:57,687 main 831 Simulated 27 reads from reference USR_AAD03496_END gb|AF031332.1|:1-441 Acinetobacte2634
INFO 2013-01-10 18:45:57,687 main 831 Simulated 30 reads from reference USR_AAD03496_END gb|AF031332.1|:1-441 Acinetobacte2798
INFO 2013-01-10 18:45:57,687 main 831 Simulated 19 reads from reference USR_AAD03496_END gb|AF031332.1|:1-441 Acinetobacte2962
INFO 2013-01-10 18:45:57,688 main 831 Simulated 24 reads from reference USR_AAD03496_END gb|AF031332.1|:1-441 Acinetobacte3126
INFO 2013-01-10 18:45:57,688 main 831 Simulated 21 reads from reference USR_AAD03496_END gb|AF031332.1|:1-441 Acinetobacte3290
INFO 2013-01-10 18:45:57,688 main 831 Simulated 21 reads from reference USR_AAD03496_END gb|AF031332.1|:1-441 Acinetobacte338
INFO 2013-01-10 18:45:57,688 main 831 Simulated 16 reads from reference USR_AAD03496_END gb|AF031332.1|:1-441 Acinetobacte3454
INFO 2013-01-10 18:45:57,688 main 831 Simulated 30 reads from reference USR_AAD03496_END gb|AF031332.1|:1-441 Acinetobacte3618
INFO 2013-01-10 18:45:57,688 main 831 Simulated 23 reads from reference USR_AAD03496_END gb|AF031332.1|:1-441 Acinetobacte3782
INFO 2013-01-10 18:45:57,688 main 831 Simulated 25 reads from reference USR_AAD03496_END gb|AF031332.1|:1-441 Acinetobacte502
INFO 2013-01-10 18:45:57,688 main 831 Simulated 22 reads from reference USR_AAD03496_END gb|AF031332.1|:1-441 Acinetobacte666
INFO 2013-01-10 18:45:57,688 main 831 Simulated 21 reads from reference USR_AAD03496_END gb|AF031332.1|:1-441 Acinetobacte830
INFO 2013-01-10 18:45:57,688 main 831 Simulated 20 reads from reference USR_AAD03496_END gb|AF031332.1|:1-441 Acinetobacte994
INFO 2013-01-10 18:45:57,688 main 831 Simulated 77 reads from reference USR_AAD04032_END gb|AF079900.1|:40-1731 Streptomyc
INFO 2013-01-10 18:45:57,688 main 831 Simulated 68 reads from reference USR_AAD04032_END gb|AF079900.1|:40-1731 Streptomyc1115
INFO 2013-01-10 18:45:57,688 main 831 Simulated 84 reads from reference USR_AAD04032_END gb|AF079900.1|:40-1731 Streptomyc1279
INFO 2013-01-10 18:45:57,689 main 831 Simulated 87 reads from reference USR_AAD04032_END gb|AF079900.1|:40-1731 Streptomyc131
INFO 2013-01-10 18:45:57,689 main 831 Simulated 78 reads from reference USR_AAD04032_END gb|AF079900.1|:40-1731 Streptomyc1443
INFO 2013-01-10 18:45:57,689 main 831 Simulated 74 reads from reference USR_AAD04032_END gb|AF079900.1|:40-1731 Streptomyc1607
INFO 2013-01-10 18:45:57,689 main 831 Simulated 70 reads from reference USR_AAD04032_END gb|AF079900.1|:40-1731 Streptomyc1771
INFO 2013-01-10 18:45:57,689 main 831 Simulated 85 reads from reference USR_AAD04032_END gb|AF079900.1|:40-1731 Streptomyc1935
INFO 2013-01-10 18:45:57,689 main 831 Simulated 81 reads from reference USR_AAD04032_END gb|AF079900.1|:40-1731 Streptomyc2099
INFO 2013-01-10 18:45:57,689 main 831 Simulated 71 reads from reference USR_AAD04032_END gb|AF079900.1|:40-1731 Streptomyc2263
INFO 2013-01-10 18:45:57,689 main 831 Simulated 87 reads from reference USR_AAD04032_END gb|AF079900.1|:40-1731 Streptomyc2427
INFO 2013-01-10 18:45:57,689 main 831 Simulated 93 reads from reference USR_AAD04032_END gb|AF079900.1|:40-1731 Streptomyc2591
INFO 2013-01-10 18:45:57,689 main 831 Simulated 87 reads from reference USR_AAD04032_END gb|AF079900.1|:40-1731 Streptomyc2755
INFO 2013-01-10 18:45:57,689 main 831 Simulated 78 reads from reference USR_AAD04032_END gb|AF079900.1|:40-1731 Streptomyc2919
INFO 2013-01-10 18:45:57,689 main 831 Simulated 79 reads from reference USR_AAD04032_END gb|AF079900.1|:40-1731 Streptomyc295
INFO 2013-01-10 18:45:57,690 main 831 Simulated 80 reads from reference USR_AAD04032_END gb|AF079900.1|:40-1731 Streptomyc3083
INFO 2013-01-10 18:45:57,690 main 831 Simulated 79 reads from reference USR_AAD04032_END gb|AF079900.1|:40-1731 Streptomyc3247
INFO 2013-01-10 18:45:57,690 main 831 Simulated 68 reads from reference USR_AAD04032_END gb|AF079900.1|:40-1731 Streptomyc3411
INFO 2013-01-10 18:45:57,690 main 831 Simulated 74 reads from reference USR_AAD04032_END gb|AF079900.1|:40-1731 Streptomyc3575
INFO 2013-01-10 18:45:57,690 main 831 Simulated 100 reads from reference USR_AAD04032_END gb|AF079900.1|:40-1731 Streptomyc3739
INFO 2013-01-10 18:45:57,690 main 831 Simulated 87 reads from reference USR_AAD04032_END gb|AF079900.1|:40-1731 Streptomyc3903
INFO 2013-01-10 18:45:57,690 main 831 Simulated 81 reads from reference USR_AAD04032_END gb|AF079900.1|:40-1731 Streptomyc459
INFO 2013-01-10 18:45:57,690 main 831 Simulated 83 reads from reference USR_AAD04032_END gb|AF079900.1|:40-1731 Streptomyc623
INFO 2013-01-10 18:45:57,690 main 831 Simulated 91 reads from reference USR_AAD04032_END gb|AF079900.1|:40-1731 Streptomyc787
INFO 2013-01-10 18:45:57,690 main 831 Simulated 88 reads from reference USR_AAD04032_END gb|AF079900.1|:40-1731 Streptomyc951
INFO 2013-01-10 18:45:57,690 main 831 Simulated 49 reads from reference USR_AAD09860_END gb|AF090987.1|:1130-2314 Agrobact
INFO 2013-01-10 18:45:57,690 main 831 Simulated 59 reads from reference USR_AAD09860_END gb|AF090987.1|:1130-2314 Agrobact1004
INFO 2013-01-10 18:45:57,691 main 831 Simulated 58 reads from reference USR_AAD09860_END gb|AF090987.1|:1130-2314 Agrobact1168
INFO 2013-01-10 18:45:57,691 main 831 Simulated 42 reads from reference USR_AAD09860_END gb|AF090987.1|:1130-2314 Agrobact1332
INFO 2013-01-10 18:45:57,691 main 831 Simulated 42 reads from reference USR_AAD09860_END gb|AF090987.1|:1130-2314 Agrobact1496
INFO 2013-01-10 18:45:57,691 main 831 Simulated 48 reads from reference USR_AAD09860_END gb|AF090987.1|:1130-2314 Agrobact1660
INFO 2013-01-10 18:45:57,691 main 831 Simulated 56 reads from reference USR_AAD09860_END gb|AF090987.1|:1130-2314 Agrobact1824
INFO 2013-01-10 18:45:57,691 main 831 Simulated 44 reads from reference USR_AAD09860_END gb|AF090987.1|:1130-2314 Agrobact184
INFO 2013-01-10 18:45:57,691 main 831 Simulated 64 reads from reference USR_AAD09860_END gb|AF090987.1|:1130-2314 Agrobact1988
INFO 2013-01-10 18:45:57,691 main 831 Simulated 50 reads from reference USR_AAD09860_END gb|AF090987.1|:1130-2314 Agrobact20
INFO 2013-01-10 18:45:57,691 main 831 Simulated 48 reads from reference USR_AAD09860_END gb|AF090987.1|:1130-2314 Agrobact2152
INFO 2013-01-10 18:45:57,691 main 831 Simulated 51 reads from reference USR_AAD09860_END gb|AF090987.1|:1130-2314 Agrobact2316
INFO 2013-01-10 18:45:57,691 main 831 Simulated 63 reads from reference USR_AAD09860_END gb|AF090987.1|:1130-2314 Agrobact2480
INFO 2013-01-10 18:45:57,691 main 831 Simulated 57 reads from reference USR_AAD09860_END gb|AF090987.1|:1130-2314 Agrobact2644
INFO 2013-01-10 18:45:57,692 main 831 Simulated 47 reads from reference USR_AAD09860_END gb|AF090987.1|:1130-2314 Agrobact2808
INFO 2013-01-10 18:45:57,692 main 831 Simulated 66 reads from reference USR_AAD09860_END gb|AF090987.1|:1130-2314 Agrobact2972
INFO 2013-01-10 18:45:57,692 main 831 Simulated 60 reads from reference USR_AAD09860_END gb|AF090987.1|:1130-2314 Agrobact3136
INFO 2013-01-10 18:45:57,692 main 831 Simulated 64 reads from reference USR_AAD09860_END gb|AF090987.1|:1130-2314 Agrobact3300
INFO 2013-01-10 18:45:57,692 main 831 Simulated 43 reads from reference USR_AAD09860_END gb|AF090987.1|:1130-2314 Agrobact3464
INFO 2013-01-10 18:45:57,692 main 831 Simulated 52 reads from reference USR_AAD09860_END gb|AF090987.1|:1130-2314 Agrobact348
INFO 2013-01-10 18:45:57,692 main 831 Simulated 41 reads from reference USR_AAD09860_END gb|AF090987.1|:1130-2314 Agrobact3628
INFO 2013-01-10 18:45:57,692 main 831 Simulated 56 reads from reference USR_AAD09860_END gb|AF090987.1|:1130-2314 Agrobact3792
INFO 2013-01-10 18:45:57,692 main 831 Simulated 54 reads from reference USR_AAD09860_END gb|AF090987.1|:1130-2314 Agrobact512
INFO 2013-01-10 18:45:57,692 main 831 Simulated 64 reads from reference USR_AAD09860_END gb|AF090987.1|:1130-2314 Agrobact676
INFO 2013-01-10 18:45:57,692 main 831 Simulated 65 reads from reference USR_AAD09860_END gb|AF090987.1|:1130-2314 Agrobact840
INFO 2013-01-10 18:45:57,692 main 831 Simulated 42 reads from reference USR_AAD41882_END gb|AF153050.1|:1321-2352 Enteroco
INFO 2013-01-10 18:45:57,693 main 831 Simulated 47 reads from reference USR_AAD41882_END gb|AF153050.1|:1321-2352 Enteroco108
INFO 2013-01-10 18:45:57,693 main 831 Simulated 63 reads from reference USR_AAD41882_END gb|AF153050.1|:1321-2352 Enteroco1092
INFO 2013-01-10 18:45:57,693 main 831 Simulated 50 reads from reference USR_AAD41882_END gb|AF153050.1|:1321-2352 Enteroco1256
INFO 2013-01-10 18:45:57,693 main 831 Simulated 44 reads from reference USR_AAD41882_END gb|AF153050.1|:1321-2352 Enteroco1420
INFO 2013-01-10 18:45:57,693 main 831 Simulated 48 reads from reference USR_AAD41882_END gb|AF153050.1|:1321-2352 Enteroco1584
INFO 2013-01-10 18:45:57,693 main 831 Simulated 46 reads from reference USR_AAD41882_END gb|AF153050.1|:1321-2352 Enteroco1748
INFO 2013-01-10 18:45:57,693 main 831 Simulated 53 reads from reference USR_AAD41882_END gb|AF153050.1|:1321-2352 Enteroco1912
INFO 2013-01-10 18:45:57,693 main 831 Simulated 41 reads from reference USR_AAD41882_END gb|AF153050.1|:1321-2352 Enteroco2076
INFO 2013-01-10 18:45:57,693 main 831 Simulated 48 reads from reference USR_AAD41882_END gb|AF153050.1|:1321-2352 Enteroco2240
INFO 2013-01-10 18:45:57,693 main 831 Simulated 56 reads from reference USR_AAD41882_END gb|AF153050.1|:1321-2352 Enteroco2404
INFO 2013-01-10 18:45:57,693 main 831 Simulated 44 reads from reference USR_AAD41882_END gb|AF153050.1|:1321-2352 Enteroco2568
INFO 2013-01-10 18:45:57,693 main 831 Simulated 45 reads from reference USR_AAD41882_END gb|AF153050.1|:1321-2352 Enteroco272
INFO 2013-01-10 18:45:57,694 main 831 Simulated 42 reads from reference USR_AAD41882_END gb|AF153050.1|:1321-2352 Enteroco2732
INFO 2013-01-10 18:45:57,694 main 831 Simulated 46 reads from reference USR_AAD41882_END gb|AF153050.1|:1321-2352 Enteroco2896
INFO 2013-01-10 18:45:57,694 main 831 Simulated 46 reads from reference USR_AAD41882_END gb|AF153050.1|:1321-2352 Enteroco3060
INFO 2013-01-10 18:45:57,694 main 831 Simulated 51 reads from reference USR_AAD41882_END gb|AF153050.1|:1321-2352 Enteroco3224
INFO 2013-01-10 18:45:57,694 main 831 Simulated 42 reads from reference USR_AAD41882_END gb|AF153050.1|:1321-2352 Enteroco3388
INFO 2013-01-10 18:45:57,694 main 831 Simulated 46 reads from reference USR_AAD41882_END gb|AF153050.1|:1321-2352 Enteroco3552
INFO 2013-01-10 18:45:57,694 main 831 Simulated 52 reads from reference USR_AAD41882_END gb|AF153050.1|:1321-2352 Enteroco3716
INFO 2013-01-10 18:45:57,694 main 831 Simulated 54 reads from reference USR_AAD41882_END gb|AF153050.1|:1321-2352 Enteroco3880
INFO 2013-01-10 18:45:57,694 main 831 Simulated 44 reads from reference USR_AAD41882_END gb|AF153050.1|:1321-2352 Enteroco436
INFO 2013-01-10 18:45:57,694 main 831 Simulated 62 reads from reference USR_AAD41882_END gb|AF153050.1|:1321-2352 Enteroco600
INFO 2013-01-10 18:45:57,694 main 831 Simulated 43 reads from reference USR_AAD41882_END gb|AF153050.1|:1321-2352 Enteroco764
INFO 2013-01-10 18:45:57,694 main 831 Simulated 47 reads from reference USR_AAD41882_END gb|AF153050.1|:1321-2352 Enteroco928
INFO 2013-01-10 18:45:57,695 main 831 Simulated 29 reads from reference USR_AAF71279_END gb|AF253562.2|:1962-2798 Enteroco
INFO 2013-01-10 18:45:57,695 main 831 Simulated 38 reads from reference USR_AAF71279_END gb|AF253562.2|:1962-2798 Enteroco1000
INFO 2013-01-10 18:45:57,695 main 831 Simulated 43 reads from reference USR_AAF71279_END gb|AF253562.2|:1962-2798 Enteroco1164
INFO 2013-01-10 18:45:57,695 main 831 Simulated 28 reads from reference USR_AAF71279_END gb|AF253562.2|:1962-2798 Enteroco1328
INFO 2013-01-10 18:45:57,695 main 831 Simulated 46 reads from reference USR_AAF71279_END gb|AF253562.2|:1962-2798 Enteroco1492
INFO 2013-01-10 18:45:57,695 main 831 Simulated 46 reads from reference USR_AAF71279_END gb|AF253562.2|:1962-2798 Enteroco16
INFO 2013-01-10 18:45:57,695 main 831 Simulated 40 reads from reference USR_AAF71279_END gb|AF253562.2|:1962-2798 Enteroco1656
INFO 2013-01-10 18:45:57,695 main 831 Simulated 42 reads from reference USR_AAF71279_END gb|AF253562.2|:1962-2798 Enteroco180
INFO 2013-01-10 18:45:57,695 main 831 Simulated 41 reads from reference USR_AAF71279_END gb|AF253562.2|:1962-2798 Enteroco1820
INFO 2013-01-10 18:45:57,695 main 831 Simulated 40 reads from reference USR_AAF71279_END gb|AF253562.2|:1962-2798 Enteroco1984
INFO 2013-01-10 18:45:57,695 main 831 Simulated 43 reads from reference USR_AAF71279_END gb|AF253562.2|:1962-2798 Enteroco2148
INFO 2013-01-10 18:45:57,695 main 831 Simulated 54 reads from reference USR_AAF71279_END gb|AF253562.2|:1962-2798 Enteroco2312
INFO 2013-01-10 18:45:57,696 main 831 Simulated 53 reads from reference USR_AAF71279_END gb|AF253562.2|:1962-2798 Enteroco2476
INFO 2013-01-10 18:45:57,696 main 831 Simulated 43 reads from reference USR_AAF71279_END gb|AF253562.2|:1962-2798 Enteroco2640
INFO 2013-01-10 18:45:57,696 main 831 Simulated 45 reads from reference USR_AAF71279_END gb|AF253562.2|:1962-2798 Enteroco2804
INFO 2013-01-10 18:45:57,696 main 831 Simulated 42 reads from reference USR_AAF71279_END gb|AF253562.2|:1962-2798 Enteroco2968
INFO 2013-01-10 18:45:57,696 main 831 Simulated 43 reads from reference USR_AAF71279_END gb|AF253562.2|:1962-2798 Enteroco3132
INFO 2013-01-10 18:45:57,696 main 831 Simulated 31 reads from reference USR_AAF71279_END gb|AF253562.2|:1962-2798 Enteroco3296
INFO 2013-01-10 18:45:57,696 main 831 Simulated 39 reads from reference USR_AAF71279_END gb|AF253562.2|:1962-2798 Enteroco344
INFO 2013-01-10 18:45:57,696 main 831 Simulated 55 reads from reference USR_AAF71279_END gb|AF253562.2|:1962-2798 Enteroco3460
INFO 2013-01-10 18:45:57,696 main 831 Simulated 37 reads from reference USR_AAF71279_END gb|AF253562.2|:1962-2798 Enteroco3624
INFO 2013-01-10 18:45:57,696 main 831 Simulated 44 reads from reference USR_AAF71279_END gb|AF253562.2|:1962-2798 Enteroco3788
INFO 2013-01-10 18:45:57,696 main 831 Simulated 49 reads from reference USR_AAF71279_END gb|AF253562.2|:1962-2798 Enteroco508
INFO 2013-01-10 18:45:57,696 main 831 Simulated 41 reads from reference USR_AAF71279_END gb|AF253562.2|:1962-2798 Enteroco672
INFO 2013-01-10 18:45:57,697 main 831 Simulated 37 reads from reference USR_AAF71279_END gb|AF253562.2|:1962-2798 Enteroco836
INFO 2013-01-10 18:45:57,697 main 831 Simulated 62 reads from reference USR_AAG08983_END gb|AF186237.2|:5065-6639 Staphylo
INFO 2013-01-10 18:45:57,697 main 831 Simulated 82 reads from reference USR_AAG08983_END gb|AF186237.2|:5065-6639 Staphylo1129
INFO 2013-01-10 18:45:57,697 main 831 Simulated 90 reads from reference USR_AAG08983_END gb|AF186237.2|:5065-6639 Staphylo1293
INFO 2013-01-10 18:45:57,697 main 831 Simulated 75 reads from reference USR_AAG08983_END gb|AF186237.2|:5065-6639 Staphylo145
INFO 2013-01-10 18:45:57,697 main 831 Simulated 76 reads from reference USR_AAG08983_END gb|AF186237.2|:5065-6639 Staphylo1457
INFO 2013-01-10 18:45:57,697 main 831 Simulated 69 reads from reference USR_AAG08983_END gb|AF186237.2|:5065-6639 Staphylo1621
INFO 2013-01-10 18:45:57,697 main 831 Simulated 75 reads from reference USR_AAG08983_END gb|AF186237.2|:5065-6639 Staphylo1785
INFO 2013-01-10 18:45:57,697 main 831 Simulated 83 reads from reference USR_AAG08983_END gb|AF186237.2|:5065-6639 Staphylo1949
INFO 2013-01-10 18:45:57,697 main 831 Simulated 87 reads from reference USR_AAG08983_END gb|AF186237.2|:5065-6639 Staphylo2113
INFO 2013-01-10 18:45:57,697 main 831 Simulated 67 reads from reference USR_AAG08983_END gb|AF186237.2|:5065-6639 Staphylo2277
INFO 2013-01-10 18:45:57,697 main 831 Simulated 72 reads from reference USR_AAG08983_END gb|AF186237.2|:5065-6639 Staphylo2441
INFO 2013-01-10 18:45:57,698 main 831 Simulated 67 reads from reference USR_AAG08983_END gb|AF186237.2|:5065-6639 Staphylo2605
INFO 2013-01-10 18:45:57,698 main 831 Simulated 89 reads from reference USR_AAG08983_END gb|AF186237.2|:5065-6639 Staphylo2769
INFO 2013-01-10 18:45:57,698 main 831 Simulated 75 reads from reference USR_AAG08983_END gb|AF186237.2|:5065-6639 Staphylo2933
INFO 2013-01-10 18:45:57,698 main 831 Simulated 84 reads from reference USR_AAG08983_END gb|AF186237.2|:5065-6639 Staphylo309
INFO 2013-01-10 18:45:57,698 main 831 Simulated 78 reads from reference USR_AAG08983_END gb|AF186237.2|:5065-6639 Staphylo3097
INFO 2013-01-10 18:45:57,698 main 831 Simulated 79 reads from reference USR_AAG08983_END gb|AF186237.2|:5065-6639 Staphylo3261
INFO 2013-01-10 18:45:57,698 main 831 Simulated 60 reads from reference USR_AAG08983_END gb|AF186237.2|:5065-6639 Staphylo3425
INFO 2013-01-10 18:45:57,698 main 831 Simulated 82 reads from reference USR_AAG08983_END gb|AF186237.2|:5065-6639 Staphylo3589
INFO 2013-01-10 18:45:57,698 main 831 Simulated 79 reads from reference USR_AAG08983_END gb|AF186237.2|:5065-6639 Staphylo3753
INFO 2013-01-10 18:45:57,698 main 831 Simulated 87 reads from reference USR_AAG08983_END gb|AF186237.2|:5065-6639 Staphylo3917
INFO 2013-01-10 18:45:57,698 main 831 Simulated 73 reads from reference USR_AAG08983_END gb|AF186237.2|:5065-6639 Staphylo473
INFO 2013-01-10 18:45:57,698 main 831 Simulated 72 reads from reference USR_AAG08983_END gb|AF186237.2|:5065-6639 Staphylo637
INFO 2013-01-10 18:45:57,698 main 831 Simulated 73 reads from reference USR_AAG08983_END gb|AF186237.2|:5065-6639 Staphylo801
INFO 2013-01-10 18:45:57,699 main 831 Simulated 71 reads from reference USR_AAG08983_END gb|AF186237.2|:5065-6639 Staphylo965
INFO 2013-01-10 18:45:57,699 main 831 Simulated 31 reads from reference USR_AAG34692_END gb|AF310956.2|:6293-6901 Enteroco
INFO 2013-01-10 18:45:57,699 main 831 Simulated 28 reads from reference USR_AAG34692_END gb|AF310956.2|:6293-6901 Enteroco1049
INFO 2013-01-10 18:45:57,699 main 831 Simulated 34 reads from reference USR_AAG34692_END gb|AF310956.2|:6293-6901 Enteroco1213
INFO 2013-01-10 18:45:57,699 main 831 Simulated 31 reads from reference USR_AAG34692_END gb|AF310956.2|:6293-6901 Enteroco1377
INFO 2013-01-10 18:45:57,699 main 831 Simulated 27 reads from reference USR_AAG34692_END gb|AF310956.2|:6293-6901 Enteroco1541
INFO 2013-01-10 18:45:57,699 main 831 Simulated 24 reads from reference USR_AAG34692_END gb|AF310956.2|:6293-6901 Enteroco1705
INFO 2013-01-10 18:45:57,699 main 831 Simulated 33 reads from reference USR_AAG34692_END gb|AF310956.2|:6293-6901 Enteroco1869
INFO 2013-01-10 18:45:57,699 main 831 Simulated 23 reads from reference USR_AAG34692_END gb|AF310956.2|:6293-6901 Enteroco2033
INFO 2013-01-10 18:45:57,699 main 831 Simulated 24 reads from reference USR_AAG34692_END gb|AF310956.2|:6293-6901 Enteroco2197
INFO 2013-01-10 18:45:57,699 main 831 Simulated 30 reads from reference USR_AAG34692_END gb|AF310956.2|:6293-6901 Enteroco229
INFO 2013-01-10 18:45:57,699 main 831 Simulated 28 reads from reference USR_AAG34692_END gb|AF310956.2|:6293-6901 Enteroco2361
INFO 2013-01-10 18:45:57,700 main 831 Simulated 26 reads from reference USR_AAG34692_END gb|AF310956.2|:6293-6901 Enteroco2525
INFO 2013-01-10 18:45:57,700 main 831 Simulated 25 reads from reference USR_AAG34692_END gb|AF310956.2|:6293-6901 Enteroco2689
INFO 2013-01-10 18:45:57,700 main 831 Simulated 21 reads from reference USR_AAG34692_END gb|AF310956.2|:6293-6901 Enteroco2853
INFO 2013-01-10 18:45:57,700 main 831 Simulated 25 reads from reference USR_AAG34692_END gb|AF310956.2|:6293-6901 Enteroco3017
INFO 2013-01-10 18:45:57,700 main 831 Simulated 26 reads from reference USR_AAG34692_END gb|AF310956.2|:6293-6901 Enteroco3181
INFO 2013-01-10 18:45:57,700 main 831 Simulated 35 reads from reference USR_AAG34692_END gb|AF310956.2|:6293-6901 Enteroco3345
INFO 2013-01-10 18:45:57,700 main 831 Simulated 28 reads from reference USR_AAG34692_END gb|AF310956.2|:6293-6901 Enteroco3509
INFO 2013-01-10 18:45:57,700 main 831 Simulated 31 reads from reference USR_AAG34692_END gb|AF310956.2|:6293-6901 Enteroco3673
INFO 2013-01-10 18:45:57,700 main 831 Simulated 27 reads from reference USR_AAG34692_END gb|AF310956.2|:6293-6901 Enteroco3837
INFO 2013-01-10 18:45:57,700 main 831 Simulated 22 reads from reference USR_AAG34692_END gb|AF310956.2|:6293-6901 Enteroco393
INFO 2013-01-10 18:45:57,700 main 831 Simulated 32 reads from reference USR_AAG34692_END gb|AF310956.2|:6293-6901 Enteroco557
INFO 2013-01-10 18:45:57,700 main 831 Simulated 15 reads from reference USR_AAG34692_END gb|AF310956.2|:6293-6901 Enteroco65
INFO 2013-01-10 18:45:57,701 main 831 Simulated 22 reads from reference USR_AAG34692_END gb|AF310956.2|:6293-6901 Enteroco721
INFO 2013-01-10 18:45:57,701 main 831 Simulated 27 reads from reference USR_AAG34692_END gb|AF310956.2|:6293-6901 Enteroco885
INFO 2013-01-10 18:45:57,701 main 831 Simulated 54 reads from reference USR_AAK64454_END gb|AF384203.2|:62-1198 Serratia m
INFO 2013-01-10 18:45:57,701 main 831 Simulated 47 reads from reference USR_AAK64454_END gb|AF384203.2|:62-1198 Serratia m1070
INFO 2013-01-10 18:45:57,701 main 831 Simulated 40 reads from reference USR_AAK64454_END gb|AF384203.2|:62-1198 Serratia m1234
INFO 2013-01-10 18:45:57,701 main 831 Simulated 61 reads from reference USR_AAK64454_END gb|AF384203.2|:62-1198 Serratia m1398
INFO 2013-01-10 18:45:57,701 main 831 Simulated 55 reads from reference USR_AAK64454_END gb|AF384203.2|:62-1198 Serratia m1562
INFO 2013-01-10 18:45:57,701 main 831 Simulated 46 reads from reference USR_AAK64454_END gb|AF384203.2|:62-1198 Serratia m1726
INFO 2013-01-10 18:45:57,701 main 831 Simulated 60 reads from reference USR_AAK64454_END gb|AF384203.2|:62-1198 Serratia m1890
INFO 2013-01-10 18:45:57,701 main 831 Simulated 59 reads from reference USR_AAK64454_END gb|AF384203.2|:62-1198 Serratia m2054
INFO 2013-01-10 18:45:57,701 main 831 Simulated 49 reads from reference USR_AAK64454_END gb|AF384203.2|:62-1198 Serratia m2218
INFO 2013-01-10 18:45:57,701 main 831 Simulated 62 reads from reference USR_AAK64454_END gb|AF384203.2|:62-1198 Serratia m2382
INFO 2013-01-10 18:45:57,702 main 831 Simulated 56 reads from reference USR_AAK64454_END gb|AF384203.2|:62-1198 Serratia m250
INFO 2013-01-10 18:45:57,702 main 831 Simulated 56 reads from reference USR_AAK64454_END gb|AF384203.2|:62-1198 Serratia m2546
INFO 2013-01-10 18:45:57,702 main 831 Simulated 59 reads from reference USR_AAK64454_END gb|AF384203.2|:62-1198 Serratia m2710
INFO 2013-01-10 18:45:57,702 main 831 Simulated 62 reads from reference USR_AAK64454_END gb|AF384203.2|:62-1198 Serratia m2874
INFO 2013-01-10 18:45:57,702 main 831 Simulated 49 reads from reference USR_AAK64454_END gb|AF384203.2|:62-1198 Serratia m3038
INFO 2013-01-10 18:45:57,702 main 831 Simulated 56 reads from reference USR_AAK64454_END gb|AF384203.2|:62-1198 Serratia m3202
INFO 2013-01-10 18:45:57,702 main 831 Simulated 52 reads from reference USR_AAK64454_END gb|AF384203.2|:62-1198 Serratia m3366
INFO 2013-01-10 18:45:57,702 main 831 Simulated 51 reads from reference USR_AAK64454_END gb|AF384203.2|:62-1198 Serratia m3530
INFO 2013-01-10 18:45:57,702 main 831 Simulated 61 reads from reference USR_AAK64454_END gb|AF384203.2|:62-1198 Serratia m3694
INFO 2013-01-10 18:45:57,702 main 831 Simulated 49 reads from reference USR_AAK64454_END gb|AF384203.2|:62-1198 Serratia m3858
